,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
LIBERIA,LBR,-1.74,0.47,2.00,1.95,0.00,17.48,-1.73,0.33,4.00,1.95,0.00,5.83,-1.37,0.31,4.00,3.90,0.49,20.39,-1.17,0.36,3.00,5.37,0.49,34.47,-1.22,0.28,4.00,7.80,1.46,26.70,-1.27,0.25,5.00,8.29,0.97,18.93,-1.15,0.24,5.00,12.20,1.46,24.76,-0.64,0.24,6.00,29.76,13.11,49.51,-0.33,0.25,6.00,47.09,23.67,59.42,-0.70,0.20,10.00,28.16,13.04,43.48,-0.56,0.18,12.00,31.58,21.90,50.95,-0.53,0.18,12.00,35.24,21.80,50.24,-0.62,0.17,13.00,30.33,19.34,45.75,-0.58,0.15,15.00,34.12,22.64,47.17,-0.68,0.14,15.00,27.01,18.40,40.57,-0.78,0.15,13.00,24.52,13.88,36.36,-0.61,0.14,14.00,31.25,20.10,44.02
LIBYA,LBY,-0.78,0.30,3.00,25.85,5.83,43.20,-0.86,0.22,3.00,23.41,4.37,38.35,-0.73,0.30,3.00,26.34,5.34,50.49,-0.95,0.20,3.00,18.05,2.43,34.47,-0.82,0.23,4.00,22.44,8.74,42.72,-0.83,0.23,5.00,20.98,9.71,42.23,-0.87,0.21,5.00,19.02,9.22,37.86,-1.03,0.24,5.00,13.17,3.40,31.55,-0.96,0.22,6.00,15.53,4.35,32.37,-0.86,0.20,7.00,19.42,7.25,37.20,-1.17,0.19,8.00,8.13,1.90,21.90,-1.26,0.19,8.00,5.24,1.42,18.48,-1.29,0.19,7.00,5.21,1.42,17.92,-1.40,0.18,10.00,1.90,0.00,11.32,-1.52,0.17,11.00,0.95,0.00,7.55,-1.61,0.17,10.00,1.44,0.00,6.22,-1.69,0.18,8.00,0.96,0.00,3.83
LIECHTENSTEIN,LIE,1.36,0.56,1.00,89.27,70.39,98.06,1.38,0.51,1.00,90.73,70.39,95.15,1.38,0.50,1.00,89.76,72.33,95.15,1.30,0.47,1.00,89.27,70.87,94.17,1.32,0.38,1.00,89.27,75.24,94.17,1.33,0.39,1.00,88.78,76.21,95.15,1.27,0.32,1.00,88.29,73.79,92.72,1.28,0.42,1.00,88.78,72.33,94.66,1.12,0.38,2.00,84.47,71.50,92.75,1.22,0.38,2.00,84.47,73.43,93.24,1.68,0.28,3.00,91.87,85.71,97.14,1.85,0.29,2.00,93.81,88.63,99.05,1.82,0.28,2.00,93.84,88.68,99.06,1.81,0.30,2.00,94.31,87.26,98.58,1.85,0.30,2.00,94.79,88.21,99.06,2.08,0.31,2.00,96.15,91.39,100.00,2.07,0.29,2.00,96.15,90.91,100.00
LITHUANIA,LTU,-0.06,0.31,2.00,57.56,30.58,70.39,0.03,0.19,5.00,61.46,45.15,65.53,0.19,0.20,7.00,64.39,55.83,70.87,0.04,0.16,7.00,59.51,50.49,65.53,0.26,0.15,8.00,61.95,56.80,72.33,0.32,0.15,9.00,65.37,57.77,71.84,0.22,0.14,9.00,61.46,56.80,67.96,0.08,0.15,10.00,59.51,53.40,66.99,0.03,0.13,12.00,58.74,53.62,65.22,0.04,0.12,13.00,59.71,54.11,63.29,0.12,0.14,12.00,61.24,57.14,68.10,0.27,0.13,12.00,65.71,59.72,71.56,0.24,0.13,11.00,64.93,58.49,69.81,0.32,0.13,11.00,66.82,61.79,70.75,0.37,0.14,11.00,66.82,62.74,72.17,0.48,0.14,11.00,68.75,62.68,74.64,0.56,0.14,11.00,70.19,66.99,76.56
LUXEMBOURG,LUX,2.05,0.28,4.00,95.12,91.75,100.00,1.98,0.29,4.00,93.66,91.75,100.00,2.09,0.28,4.00,94.63,92.23,99.51,2.07,0.30,3.00,94.15,91.75,100.00,1.71,0.23,4.00,92.20,89.32,95.63,1.90,0.20,5.00,93.66,91.75,97.57,1.66,0.19,5.00,92.68,89.81,96.12,1.91,0.19,6.00,94.15,91.75,98.06,2.01,0.19,6.00,95.15,91.79,98.55,2.02,0.19,6.00,95.63,92.27,98.55,1.99,0.19,7.00,94.74,91.43,98.57,2.06,0.20,7.00,95.71,92.89,99.05,2.17,0.19,7.00,97.63,93.87,100.00,2.14,0.18,7.00,96.21,94.34,100.00,2.13,0.19,7.00,97.16,94.34,100.00,2.09,0.18,6.00,96.63,93.30,100.00,2.12,0.18,6.00,96.63,93.30,100.00
"MACAO SAR, CHINA",MAC,0.44,0.56,1.00,70.24,36.41,86.89,0.46,0.51,1.00,68.29,41.26,84.95,0.44,0.50,1.00,69.27,44.17,86.41,-0.06,0.47,1.00,56.10,26.70,77.18,0.83,0.38,1.00,79.51,61.17,91.26,1.38,0.39,1.00,91.22,76.21,95.15,0.50,0.23,2.00,69.76,58.25,79.13,0.36,0.26,2.00,68.78,57.28,75.24,0.49,0.29,2.00,70.87,57.97,80.68,0.47,0.26,2.00,70.87,60.39,79.23,0.16,0.21,3.00,64.11,54.29,71.43,0.43,0.19,3.00,70.48,61.61,74.41,0.46,0.25,3.00,70.62,60.38,77.83,0.46,0.25,3.00,70.14,59.91,78.30,0.60,0.23,3.00,71.56,63.68,79.72,0.86,0.23,3.00,78.37,68.90,84.21,0.62,0.22,3.00,72.12,64.11,80.86
"MACEDONIA, FYR",MKD,-0.96,0.31,2.00,17.07,2.91,37.38,-0.67,0.19,4.00,30.73,14.56,41.26,-0.66,0.21,5.00,29.76,9.71,47.57,-0.88,0.17,5.00,23.90,7.28,34.47,-0.66,0.16,7.00,30.73,16.50,43.20,-0.49,0.15,9.00,38.05,25.73,49.51,-0.44,0.15,9.00,39.51,30.10,50.97,-0.37,0.16,10.00,42.93,31.55,54.37,-0.36,0.16,10.00,43.69,31.88,57.00,-0.16,0.14,11.00,54.37,42.03,60.39,-0.11,0.15,11.00,56.46,44.76,62.86,-0.06,0.14,11.00,56.67,48.82,63.03,-0.04,0.14,9.00,56.40,51.42,64.15,0.02,0.14,10.00,59.24,53.30,64.15,0.02,0.15,10.00,59.72,52.36,64.15,0.09,0.16,10.00,59.13,52.63,66.51,-0.13,0.15,10.00,54.33,44.50,61.24
MADAGASCAR,MDG,0.21,0.47,2.00,63.90,30.58,83.01,-0.55,0.33,4.00,35.61,8.74,60.19,-0.13,0.31,4.00,55.61,30.58,66.99,0.06,0.31,4.00,60.98,39.32,72.33,0.06,0.22,6.00,57.56,46.60,69.90,-0.12,0.20,7.00,54.15,41.75,61.65,0.10,0.19,8.00,58.05,49.51,67.96,-0.10,0.15,11.00,55.61,44.66,61.17,-0.08,0.16,11.00,57.28,45.41,60.87,-0.16,0.16,11.00,55.34,42.03,60.87,-0.19,0.16,11.00,53.59,39.05,60.48,-0.28,0.16,12.00,49.52,34.60,57.82,-0.32,0.16,12.00,46.45,33.02,56.13,-0.56,0.15,14.00,35.55,24.06,47.64,-0.68,0.14,15.00,27.96,18.40,40.57,-0.80,0.14,14.00,22.12,13.88,34.93,-0.76,0.14,14.00,24.04,14.83,36.36
MALAWI,MWI,-0.22,0.30,3.00,49.27,27.67,65.05,-0.19,0.20,5.00,52.20,37.86,64.08,-0.21,0.24,5.00,52.20,31.55,64.56,-1.01,0.19,6.00,13.66,1.94,33.01,-0.78,0.19,8.00,24.88,10.19,40.78,-0.76,0.17,9.00,23.90,13.11,40.29,-0.73,0.17,10.00,27.80,14.56,39.32,-0.54,0.17,11.00,35.61,21.84,48.54,-0.53,0.19,11.00,35.44,20.77,52.17,-0.43,0.17,12.00,41.26,27.05,55.56,-0.38,0.17,12.00,42.11,28.57,57.62,-0.46,0.17,13.00,38.57,27.01,53.08,-0.37,0.17,13.00,44.55,28.77,56.13,-0.44,0.15,14.00,39.81,27.83,53.77,-0.62,0.15,14.00,31.28,20.75,44.81,-0.76,0.15,12.00,25.48,13.88,37.32,-0.76,0.14,13.00,23.08,13.88,36.36
MALAYSIA,MYS,0.51,0.18,6.00,71.22,64.08,79.13,0.55,0.16,7.00,70.73,65.05,80.10,0.36,0.18,7.00,65.85,62.14,74.76,0.21,0.16,7.00,62.44,56.80,69.42,0.39,0.16,9.00,68.78,59.22,74.76,0.43,0.14,11.00,70.24,60.68,76.21,0.27,0.14,11.00,62.93,56.80,69.90,0.29,0.13,13.00,65.37,59.22,70.87,0.25,0.14,13.00,64.08,57.97,70.05,-0.03,0.14,13.00,57.77,49.28,62.80,-0.03,0.14,13.00,58.37,50.95,64.76,0.13,0.14,14.00,62.86,55.92,67.77,0.05,0.14,15.00,59.72,55.66,66.04,0.27,0.13,15.00,64.93,59.91,70.75,0.39,0.13,14.00,68.25,63.21,72.17,0.48,0.13,12.00,68.27,63.16,74.64,0.28,0.13,13.00,65.87,60.77,69.86
MALDIVES,MDV,0.44,0.56,1.00,70.24,36.41,86.89,-0.06,0.38,2.00,57.07,30.10,71.36,-0.29,0.26,3.00,47.80,27.18,63.59,-0.16,0.27,3.00,53.66,34.47,63.59,0.05,0.26,3.00,57.07,44.17,71.36,-0.17,0.28,4.00,51.22,28.16,63.59,-0.30,0.26,4.00,47.80,28.16,58.25,-0.50,0.30,4.00,37.56,15.53,58.74,-0.83,0.30,4.00,20.87,4.35,47.34,-0.86,0.29,4.00,18.93,4.35,42.51,-0.68,0.30,4.00,26.79,7.62,53.81,-0.53,0.29,5.00,35.71,15.17,56.87,-0.53,0.28,5.00,36.02,17.92,56.13,-0.63,0.29,5.00,29.38,11.79,54.72,-0.66,0.29,6.00,28.91,11.79,53.30,-0.11,0.32,5.00,54.81,30.14,66.99,-0.27,0.30,5.00,49.52,22.01,63.64
MALI,MLI,-0.44,0.47,2.00,39.02,6.80,66.02,-0.63,0.33,4.00,32.20,5.83,56.31,-0.66,0.31,4.00,29.27,5.83,54.37,-0.53,0.29,5.00,35.12,13.59,56.31,-0.54,0.22,7.00,38.05,17.96,51.46,-0.50,0.19,8.00,37.56,21.36,50.49,-0.40,0.19,8.00,42.93,28.64,54.85,-0.41,0.16,10.00,40.00,27.67,53.88,-0.34,0.17,10.00,46.60,31.40,57.49,-0.45,0.17,10.00,40.78,26.09,53.14,-0.64,0.16,11.00,29.67,19.52,44.29,-0.65,0.16,12.00,30.95,18.96,44.08,-0.57,0.16,12.00,34.12,21.23,47.64,-0.79,0.16,12.00,24.17,14.15,36.79,-0.74,0.16,13.00,24.64,16.51,38.21,-0.72,0.16,12.00,27.40,15.31,39.23,-0.65,0.15,13.00,29.81,16.75,44.02
MALTA,MLT,0.54,0.47,2.00,72.20,44.66,86.89,0.58,0.46,2.00,71.71,52.43,86.89,0.99,0.46,2.00,83.90,64.56,92.72,0.79,0.39,2.00,79.51,62.14,90.29,0.98,0.29,3.00,82.44,72.33,91.26,0.93,0.28,3.00,81.95,70.39,91.26,0.86,0.24,3.00,79.02,67.96,84.47,1.05,0.23,4.00,82.44,74.27,91.26,1.06,0.24,4.00,82.52,73.91,91.79,1.04,0.23,4.00,82.04,73.91,91.79,0.83,0.21,6.00,75.60,71.43,84.76,0.85,0.21,6.00,78.57,72.04,84.36,0.83,0.20,6.00,76.78,71.70,83.96,0.97,0.20,6.00,79.62,72.64,85.38,1.00,0.19,6.00,81.04,72.64,88.21,0.86,0.19,6.00,78.85,70.33,82.78,0.92,0.18,6.00,79.33,70.81,83.73
MARSHALL ISLANDS,MHL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.58,0.52,1.00,35.12,2.43,65.05,-0.53,0.30,2.00,33.66,9.71,58.25,-0.84,0.31,2.00,26.83,0.97,44.17,-0.84,0.34,2.00,19.51,3.88,48.06,-0.57,0.42,2.00,34.15,8.74,58.74,-0.44,0.44,2.00,40.00,11.17,63.11,-0.53,0.44,2.00,36.10,7.28,62.62,-0.57,0.44,2.00,33.98,5.31,60.87,-0.57,0.45,2.00,33.01,4.35,62.80,-0.34,0.40,3.00,46.41,16.67,66.67,-0.33,0.39,3.00,46.67,17.54,66.82,-0.30,0.40,3.00,47.87,18.40,67.92,-0.23,0.40,3.00,53.08,19.81,68.87,-0.02,0.43,2.00,58.29,25.47,73.11,-0.07,0.51,2.00,56.25,19.14,75.60,-0.10,0.44,2.00,55.77,20.57,70.81
MARTINIQUE,MTQ,0.90,0.56,1.00,82.44,60.68,93.20,0.92,0.51,1.00,82.44,61.65,92.72,0.91,0.50,1.00,82.93,62.62,92.72,0.85,0.47,1.00,81.95,61.17,91.75,0.83,0.38,1.00,79.51,61.17,91.26,0.87,0.39,1.00,79.51,61.65,91.75,0.80,0.32,1.00,77.56,63.11,89.32,0.80,0.42,1.00,77.56,60.68,91.75,0.82,0.41,1.00,78.16,60.39,91.79,0.84,0.40,1.00,78.16,62.80,91.79,0.86,0.42,1.00,77.99,64.29,90.95,0.85,0.43,1.00,77.62,63.03,90.52,0.83,0.40,1.00,76.30,63.21,89.62,0.83,0.42,1.00,77.25,62.74,90.57,0.83,0.43,1.00,77.73,62.26,90.57,1.25,0.42,1.00,87.02,70.33,95.22,1.25,0.42,1.00,86.54,70.33,95.22
MAURITANIA,MRT,-0.01,0.56,1.00,60.49,20.39,79.61,-0.20,0.34,3.00,50.24,26.70,65.53,-0.25,0.33,3.00,50.24,24.76,65.53,0.23,0.34,3.00,62.93,44.17,79.61,0.21,0.30,3.00,61.46,48.54,75.24,-0.37,0.26,5.00,45.37,22.33,57.28,-0.36,0.23,6.00,47.32,26.70,56.80,-0.69,0.17,9.00,26.83,16.50,40.78,-0.51,0.18,9.00,37.38,21.74,52.66,-0.72,0.18,9.00,26.70,14.98,41.55,-0.56,0.18,10.00,33.97,21.90,50.95,-0.67,0.18,10.00,29.05,18.48,44.08,-0.56,0.17,10.00,34.60,20.75,51.42,-0.72,0.19,10.00,25.59,16.04,41.98,-0.79,0.18,11.00,23.22,11.79,38.21,-0.92,0.18,10.00,18.27,8.61,32.06,-0.91,0.18,10.00,16.35,10.05,30.62
MAURITIUS,MUS,0.54,0.36,1.00,73.17,57.77,84.47,0.61,0.22,3.00,73.66,64.56,83.01,0.55,0.25,4.00,72.20,63.59,83.01,0.57,0.18,5.00,72.68,63.59,82.52,0.43,0.20,6.00,69.76,59.22,75.73,0.34,0.19,7.00,67.32,56.80,75.73,0.40,0.19,7.00,67.80,57.77,73.30,0.41,0.17,8.00,69.76,60.68,74.76,0.51,0.17,8.00,72.33,62.80,74.40,0.60,0.16,8.00,73.79,67.15,78.74,0.63,0.18,8.00,72.73,67.62,79.05,0.65,0.18,8.00,72.86,67.77,80.09,0.63,0.17,10.00,72.51,67.92,79.25,0.40,0.18,10.00,68.25,61.79,73.11,0.37,0.18,11.00,67.30,60.38,72.64,0.45,0.18,11.00,67.79,61.24,75.12,0.40,0.17,12.00,67.79,61.24,75.12
MEXICO,MEX,-0.45,0.23,5.00,37.56,24.27,55.83,-0.38,0.18,6.00,40.98,30.58,56.31,-0.24,0.21,6.00,50.73,32.04,62.62,-0.20,0.17,7.00,51.22,38.35,61.65,-0.15,0.17,8.00,52.68,42.72,59.22,-0.29,0.15,11.00,47.80,34.95,56.31,-0.28,0.16,11.00,48.78,37.86,56.31,-0.25,0.15,14.00,48.78,37.86,58.25,-0.27,0.15,14.00,50.49,36.71,57.49,-0.24,0.15,14.00,49.51,38.65,58.94,-0.30,0.16,14.00,49.28,33.33,57.62,-0.37,0.16,15.00,44.76,31.28,55.92,-0.40,0.15,16.00,42.18,28.77,56.13,-0.41,0.14,16.00,41.71,28.77,53.77,-0.47,0.14,15.00,38.86,25.47,51.89,-0.73,0.14,14.00,26.92,15.79,37.32,-0.74,0.13,14.00,25.00,15.79,36.36
"MICRONESIA, FED. STS.",FSM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.23,0.52,1.00,49.27,10.19,73.79,-0.38,0.30,2.00,44.88,20.39,62.62,-0.39,0.31,2.00,41.95,23.79,62.14,-0.37,0.34,2.00,44.88,16.50,61.17,-0.02,0.30,3.00,56.59,37.38,70.39,-0.21,0.27,3.00,50.24,31.07,61.65,-0.23,0.32,3.00,50.24,25.24,65.53,-0.31,0.32,3.00,48.06,21.26,61.35,-0.29,0.31,3.00,48.06,21.74,63.29,-0.11,0.33,3.00,55.98,28.57,70.95,-0.12,0.33,3.00,55.24,29.86,70.14,-0.30,0.32,3.00,49.29,21.23,64.15,-0.11,0.33,3.00,55.45,28.77,68.87,-0.17,0.32,3.00,54.03,26.42,66.04,0.84,0.34,3.00,77.88,64.11,89.95,0.72,0.32,3.00,75.96,62.68,83.73
MOLDOVA,MDA,-0.20,0.31,2.00,50.73,27.67,65.05,-0.29,0.19,5.00,43.41,33.50,61.17,-0.54,0.21,6.00,32.68,19.90,53.40,-0.95,0.17,6.00,18.54,3.88,33.50,-0.82,0.16,7.00,21.95,10.19,35.92,-0.99,0.15,9.00,15.12,8.74,25.73,-0.64,0.14,10.00,31.22,19.90,42.72,-0.56,0.16,11.00,35.12,22.82,45.63,-0.59,0.15,12.00,33.01,20.77,46.86,-0.57,0.14,12.00,33.50,22.22,44.44,-0.66,0.16,11.00,28.23,18.57,41.43,-0.68,0.14,12.00,28.57,18.96,38.39,-0.63,0.14,12.00,29.38,20.28,41.98,-0.60,0.13,13.00,32.70,23.11,43.87,-0.74,0.14,12.00,24.17,16.98,37.26,-0.85,0.14,12.00,20.67,12.92,32.06,-0.88,0.14,11.00,17.31,11.00,29.19
MONACO,MCO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MONGOLIA,MNG,-0.12,0.47,2.00,52.68,21.36,76.70,-0.23,0.36,3.00,47.80,24.27,65.53,-0.40,0.26,4.00,41.95,21.84,59.71,-0.01,0.25,4.00,57.56,40.29,68.93,-0.17,0.23,5.00,52.20,38.35,61.17,-0.38,0.24,6.00,44.88,23.30,56.80,-0.58,0.20,7.00,35.61,18.45,49.51,-0.57,0.21,7.00,34.63,17.48,50.00,-0.63,0.21,8.00,31.07,14.98,49.28,-0.66,0.19,10.00,30.10,16.43,43.96,-0.76,0.16,13.00,24.40,15.71,38.10,-0.73,0.16,13.00,26.67,15.64,38.39,-0.68,0.16,13.00,27.01,18.87,40.57,-0.53,0.14,14.00,36.49,25.00,48.11,-0.48,0.15,13.00,38.39,25.47,51.89,-0.47,0.15,12.00,38.46,27.75,50.72,-0.47,0.13,14.00,37.98,27.75,50.72
MONTENEGRO,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.51,0.25,1.00,40.00,16.50,54.85,-0.58,0.25,1.00,33.17,15.05,51.46,-0.42,0.23,2.00,41.95,21.84,55.34,-0.38,0.24,5.00,41.95,23.79,59.22,-0.31,0.20,6.00,48.54,30.43,58.45,-0.19,0.16,8.00,51.46,41.06,60.39,-0.16,0.17,8.00,54.55,39.05,60.95,-0.24,0.14,9.00,50.48,37.91,58.77,-0.21,0.15,8.00,54.50,39.62,58.96,-0.09,0.15,8.00,56.87,46.70,63.21,-0.25,0.17,8.00,51.66,37.74,59.91,-0.01,0.18,8.00,57.21,47.85,64.11,-0.09,0.17,9.00,56.25,44.50,62.68
MOROCCO,MAR,0.33,0.30,3.00,65.37,51.94,79.13,0.41,0.20,5.00,67.32,61.65,78.16,-0.03,0.24,5.00,59.02,40.29,66.50,-0.18,0.18,6.00,53.17,38.35,61.65,-0.21,0.19,8.00,50.73,39.32,59.22,-0.08,0.18,9.00,55.12,45.15,61.65,-0.30,0.18,9.00,48.29,34.95,56.80,-0.40,0.15,12.00,40.98,29.13,53.88,-0.33,0.16,12.00,47.57,33.33,57.49,-0.38,0.16,13.00,43.20,31.40,56.04,-0.31,0.17,13.00,48.33,30.95,58.10,-0.18,0.17,13.00,53.33,38.86,61.61,-0.40,0.16,14.00,42.65,27.83,56.13,-0.44,0.15,15.00,40.28,27.83,53.30,-0.36,0.14,15.00,45.50,33.02,55.19,-0.26,0.14,14.00,50.48,37.80,56.94,-0.25,0.14,13.00,50.48,36.84,58.37
MOZAMBIQUE,MOZ,-0.36,0.30,3.00,40.49,22.82,62.62,-0.35,0.20,5.00,41.95,30.58,58.74,-0.40,0.24,5.00,42.93,24.76,59.22,-0.45,0.19,6.00,39.51,30.10,53.88,-0.58,0.19,8.00,35.12,17.96,48.54,-0.59,0.17,10.00,31.22,18.45,47.57,-0.54,0.17,10.00,37.56,21.36,49.51,-0.61,0.15,13.00,32.20,20.39,44.66,-0.50,0.16,13.00,37.86,22.71,51.21,-0.47,0.15,13.00,39.32,26.57,50.24,-0.42,0.16,13.00,40.67,26.67,54.76,-0.43,0.16,13.00,41.90,28.44,53.55,-0.49,0.16,13.00,37.91,23.58,52.83,-0.57,0.16,13.00,34.60,22.17,47.64,-0.62,0.16,14.00,30.33,20.75,44.81,-0.70,0.16,13.00,27.88,15.79,39.71,-0.79,0.16,12.00,20.67,12.92,36.36
MYANMAR,MMR,-1.41,0.30,3.00,2.93,0.49,20.39,-1.17,0.22,3.00,5.85,2.43,25.24,-1.31,0.30,3.00,4.39,0.97,22.33,-1.21,0.20,3.00,4.39,0.49,24.27,-1.46,0.23,4.00,2.44,0.00,10.19,-1.67,0.23,5.00,0.98,0.00,6.80,-1.55,0.21,5.00,0.98,0.00,9.22,-1.70,0.24,5.00,0.49,0.00,5.83,-1.66,0.24,5.00,0.97,0.00,6.76,-1.63,0.23,5.00,1.46,0.00,5.80,-1.67,0.23,5.00,0.48,0.00,5.71,-1.69,0.22,5.00,0.48,0.00,3.79,-1.68,0.20,6.00,0.47,0.00,4.25,-1.11,0.17,8.00,11.37,2.83,22.17,-1.06,0.15,10.00,12.32,5.19,22.64,-0.92,0.15,11.00,17.31,10.05,29.19,-0.89,0.14,11.00,16.83,11.00,29.19
NAMIBIA,NAM,0.71,0.30,3.00,77.07,64.56,84.95,0.59,0.20,5.00,72.20,65.05,81.07,0.47,0.24,5.00,70.24,62.14,81.07,-0.04,0.18,7.00,56.59,44.17,63.11,0.18,0.19,8.00,60.49,53.88,71.84,0.12,0.17,9.00,59.02,51.46,69.90,0.18,0.17,9.00,60.49,52.43,68.93,0.15,0.17,9.00,60.98,54.37,70.39,0.24,0.18,10.00,63.59,57.49,72.95,0.57,0.18,9.00,73.30,64.73,78.74,0.25,0.16,11.00,66.03,58.57,71.43,0.30,0.16,11.00,66.67,59.24,72.04,0.28,0.16,11.00,65.88,58.02,71.70,0.30,0.16,10.00,65.88,59.43,70.75,0.29,0.16,11.00,65.40,59.91,71.23,0.23,0.16,11.00,62.50,56.46,69.86,0.28,0.15,13.00,65.38,58.85,69.86
NAURU,NRU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.28,0.82,1.00,49.51,1.45,83.57,-0.32,0.84,1.00,46.12,0.97,82.13,-0.35,0.84,1.00,45.93,0.00,81.43,0.06,0.86,1.00,60.95,2.84,89.57,0.02,0.91,1.00,58.29,2.36,90.57,0.05,0.98,1.00,59.72,0.47,92.45,-0.58,0.75,1.00,34.60,0.00,72.64,-0.36,0.91,1.00,45.19,0.00,82.78,-0.48,0.84,1.00,37.50,0.00,78.47
NEPAL,NPL,-0.01,0.56,1.00,60.49,20.39,79.61,-0.51,0.38,2.00,37.56,7.28,62.14,-0.54,0.26,3.00,33.17,11.65,57.28,-0.32,0.27,3.00,44.88,29.61,62.14,-0.34,0.23,5.00,45.85,27.67,56.80,-0.81,0.21,7.00,21.95,10.19,40.29,-0.63,0.20,7.00,33.17,17.96,48.54,-0.60,0.21,9.00,32.68,16.99,49.03,-0.70,0.22,9.00,25.24,11.59,46.86,-0.72,0.21,9.00,27.18,12.08,43.48,-0.65,0.18,11.00,28.71,17.62,45.24,-0.65,0.18,12.00,30.00,18.48,45.50,-0.74,0.17,12.00,23.70,16.51,39.62,-0.82,0.17,12.00,22.27,12.26,36.32,-0.67,0.16,12.00,28.44,17.92,42.92,-0.54,0.16,11.00,36.06,22.01,49.28,-0.55,0.16,11.00,35.58,20.57,49.28
NETHERLANDS,NLD,2.22,0.23,5.00,97.56,93.20,100.00,2.27,0.19,5.00,97.56,93.20,100.00,2.32,0.23,5.00,97.56,93.20,100.00,2.18,0.18,5.00,96.59,92.72,100.00,2.08,0.20,5.00,95.61,92.23,99.03,2.02,0.18,6.00,95.61,91.75,98.06,1.96,0.18,6.00,95.61,92.72,98.54,2.08,0.19,7.00,96.10,92.23,99.03,2.22,0.19,7.00,97.09,93.24,100.00,2.16,0.19,7.00,96.60,93.24,100.00,2.17,0.18,8.00,97.61,93.81,99.05,2.18,0.19,8.00,97.62,93.84,100.00,2.16,0.17,9.00,97.16,94.34,99.53,2.14,0.16,9.00,96.68,94.81,99.53,2.06,0.16,9.00,96.21,94.34,99.06,2.00,0.15,8.00,95.67,93.30,99.04,1.89,0.15,8.00,94.71,91.87,97.13
